LINK,Pob
65391110,1437
65391111,1345
65391112,864
65391113,1192
65391114,1655
65391115,1475
65391116,1470
65391201,1340
65391202,1025
65391203,1293
65391204,1895
65391205,1165
65391206,1113
65391207,1122
65391208,1462
65391209,1485
65391210,1295
65391211,1071
65391212,1431
65391213,1237
65391214,1247
65391215,1034
65391301,1668
65391302,1016
65391303,1043
65391304,1474
65391305,1058
65391306,1256
65391307,1084
65391308,1075
65391309,917
65391401,967
65391402,636
65391403,824
65391404,721
65391405,722
65391406,1392
65391407,1769
65391408,1244
65391409,1650
65391410,821
65391411,843
65391412,1034
65391413,1041
65391414,965
65391415,955
65391416,921
65391501,607
65391502,680
65391503,519
65391504,1456
65391505,448
65391506,610
65391507,811
65391508,683
65391509,714
65391510,585
65391511,936
65391601,767
65391602,1365
65391603,558
65391604,521
65391605,505
65391606,676
65391607,1138
65391608,678
65391609,689
65391610,875
65391611,921
65391701,1227
65391702,1175
65391703,1096
65391704,1102
65391705,1224
65391706,1000
65391707,891
65391708,824
65391709,512
65391710,942
65391711,763
65391712,726
65391713,801
65391714,752
65391715,657
65391716,477
65391717,665
65391801,1467
65391802,1217
65391803,1507
65391804,968
65391805,1332
65391806,1459
65391807,1571
65391808,1472
65391809,1397
65391901,1075
65391902,1212
65391903,1082
65391904,1000
65391905,1209
65391906,1010
65391907,1076
65391908,987
65391909,1028
65392001,816
65392002,245
65392003,962
65392004,1026
65392005,1083
65392006,1341
65392007,665
65392008,1616
65392009,1643
65392010,1779
65392011,1449
65392012,1604
65392013,980
65392014,1020
65392101,879
65392102,761
65392103,1295
65392104,1445
65392105,860
65392106,819
65392107,882
65392108,773
65392201,1601
65392202,1767
65392203,1513
65392204,1149
65392205,1392
65392206,1422
65392207,1594
65392208,1663
65392301,1002
65392302,1346
65392303,1162
65392304,1082
65392305,1555
65392306,1408
65392307,1123
65392308,1308
65392309,1394
65392310,1254
65392311,1359
65392312,1746
65392313,1496
65392314,1289
65392401,1664
65392402,999
65392403,879
65392404,1565
65392405,1113
65392406,974
65392407,992
65392408,879
65392409,926
65392410,900
65392411,1087
65392412,1007
65392413,1093
65392414,1693
65392415,1854
65392501,1636
65392502,1300
65392503,1782
65392504,853
65392505,1028
65392506,1011
65392507,1203
65392508,1427
65392509,1760
65392510,1378
65392511,944
65392512,908
65392601,1541
65392602,1752
65392603,1146
65392604,1144
65392605,1354
65392606,1323
65392607,1855
65392608,1499
65392609,1389
65392610,1290
65392611,1053
65392612,1504
65392613,805
65392614,1029
65392701,1751
65392702,1535
65392703,1572
65392704,1238
65392705,1184
65392706,1583
65392707,1357
65392708,1478
65392709,1415
65392710,1192
65392711,1499
65392712,1646
65392801,1076
65392802,1203
65392803,1171
65392804,1617
65392805,1422
65392806,1797
65392807,1403
65392808,1603
65392809,1118
65392810,1585
65392811,1500
65392812,1045
65392901,151
65392902,256
65392903,314
65392904,284
65392905,381
65392906,530
65392907,509
65392908,404
65392909,513
65392910,167
65392911,785
65392912,321
65392913,218
65392914,969
65392915,588
65392916,1508
65392917,69
65392918,1068
65392919,831
65392920,1753
65392921,1415
65392922,1280
65392923,1015
65392924,1664
65392925,1155
65393001,1672
65393002,1653
65393003,1111
65393004,1499
65393005,1238
65393006,1041
65393007,759
65393008,929
65393009,1306
65393010,1100
65393011,1171
65393012,1121
65393013,1398
65393014,1925
65393015,1016
65393016,1180
65393101,1385
65393102,1584
65393103,1495
65393104,1851
65393105,1137
65393106,1623
65393107,1854
65393108,1136
65393109,1382
65393110,1478
65393111,1416
65393112,1212
65393113,1279
65393114,940
65393115,1190
65393116,1494
65393117,1317
65393201,1607
65393202,1567
65393203,1830
65393204,1262
65393205,1692
65393206,1634
65393207,1589
65393208,1514
65393209,885
65393210,980
65393211,1642
65393212,154
65393213,957
65393214,1001
65393215,1729
65393301,1134
65393302,1059
65393303,1140
65393304,906
65393305,767
65393306,1162
65393307,1555
65393308,1618
65393309,1809
65393310,1220
65393311,630
65393312,1133
65393313,1337
65393314,699
65393315,637
65393316,44
65393401,1196
65393402,1464
65393403,1360
65393404,1290
65393405,1432
65393406,1344
65393407,1492
65393408,1502
65393409,1615
65393410,1203
65393411,1204
65393412,1167
65393413,1265
65393414,1573
65393415,1018
65393416,156
65393417,1094
65393418,788
65600101,1554
65600102,1524
65600103,1506
65600104,1356
65600105,2009
65600106,1099
65600107,1063
65600108,1483
65600109,1463
65600110,1244
65600111,1309
65600112,1158
65600113,1169
65600114,2094
65600115,1031
65600201,1563
65600202,1619
65600203,1528
65600204,1886
65600205,1425
65600206,1784
65600207,1479
65600208,1518
65600209,1654
65600210,1602
65600211,3411
65600212,1248
65600213,1332
65600214,1458
65600215,1632
65600216,2310
65600301,4412
65600302,1891
65600303,1168
65600304,1071
65600305,1081
65600306,1106
65600307,2003
65600308,1468
65600309,1699
65600310,1449
65600311,1386
65600312,1206
65600313,695
65600314,909
65600315,1426
65600316,302
65600401,1142
65600402,997
65600403,1903
65600404,1805
65600405,1367
65600406,921
65600407,988
65600408,778
65600409,1341
65600410,1408
65600411,1152
65600412,1095
65600413,947
65600414,905
65600415,909
65600416,986
65600417,1385
65600418,920
65600419,1544
65600420,1408
65600501,747
65600502,1366
65600503,709
65600504,1338
65600505,325
65600506,213
65600507,1268
65600508,322
65600509,298
65600510,1398
65600511,1143
65600512,1061
65600513,1564
65600514,1325
65600515,1036
65600601,1313
65600602,1671
65600603,1576
65600604,978
65600605,2588
65600606,1625
65600607,4631
65600608,1424
65600609,1562
65600610,1246
65600611,1451
65600612,1465
65600613,885
65600614,781
65600615,923
65600616,1324
65600617,1384
65600618,1078
65600701,846
65600702,1170
65600703,1172
65600704,987
65600705,1359
65600706,1731
65600707,885
65600708,396
65600709,865
65600710,782
65600711,733
65600712,750
65600713,1470
65600714,1674
65600715,1535
65600716,1912
65600717,1536
65600718,1121
65600801,1153
65600802,1109
65600803,1063
65600804,963
65600805,1009
65600806,1080
65600807,1442
65600808,1431
65600809,903
65600810,964
65600811,943
65600812,805
65600901,807
65600902,367
65600903,214
65600904,537
65600905,431
65600906,395
65600907,514
65600908,321
65600909,384
65600910,187
65600911,192
65600912,331
65601001,529
65601002,907
65601003,1044
65601004,1381
65601005,1417
65601006,1430
65601007,1691
65601008,1264
65601009,1303
65601010,1457
65601011,1306
65601012,1241
65601013,1124
65601101,1038
65601102,1316
65601103,833
65601104,929
65601105,946
65601106,1001
65601107,1507
65601108,1467
65601109,1467
65601110,1602
65601111,1606
65601112,1373
65601113,1474
65601114,1177
65601115,1115
65601116,771
65601117,850
65601201,1313
65601202,1211
65601203,1672
65601204,806
65601205,1175
65601206,889
65601207,990
65601208,917
65601209,1664
65601210,984
65601211,771
65601212,1002
65601213,1001
65601214,1402
65601215,825
65601216,763
65601301,1316
65601302,1502
65601303,1917
65601304,1151
65601305,1474
65601306,1018
65601307,1676
65601308,1223
65601309,1108
65601310,1750
65601311,1754
65601401,2068
65601402,1605
65601403,1220
65601404,1393
65601405,1643
65601406,1683
65601407,1100
65601408,2070
65601409,974
65601410,1003
65601411,1199
65601412,1444
65601413,1282
65601414,1344
65601501,1109
65601502,788
65601503,1184
65601504,1160
65601505,1070
65601506,1094
65601507,875
65601508,3320
65601509,1978
65601510,1126
65601511,1518
65601512,1653
65601513,1537
65601514,1574
65601515,1669
65601516,1293
65601601,1197
65601602,1018
65601603,1152
65601604,1263
65601605,1246
65601606,1506
65601607,1294
65601608,1575
65601609,1436
65601610,1327
65601611,1488
65601612,1695
65601613,1462
65601614,1543
65601615,944
65601616,744
65601701,1491
65601702,1272
65601703,1246
65601704,742
65601705,800
65601706,737
65601707,566
65601708,292
65601709,194
65601710,364
65601711,570
65601712,407
65601713,1024
65601714,776
65601715,640
65601716,941
65601717,963
65601718,688
65601719,1507
65601720,823
65601721,775
65601722,760
65601723,745
65601724,760
65601801,813
65601802,1286
65601803,831
65601804,777
65601805,650
65601806,1811
65601807,674
65601808,584
65601809,1579
65601810,1748
65601811,1461
65601812,816
65601813,986
65601814,1576
65601815,1367
65601901,966
65601902,1055
65601903,1456
65601904,1159
65601905,698
65601906,707
65601907,1024
65601908,879
65601909,989
65601910,1446
65601911,844
65601912,823
65601913,653
65601914,877
65601915,1365
65601916,763
65601917,657
65601918,439
65601919,699
65601920,708
65602001,2486
65602002,1473
65602003,1498
65602004,1450
65602005,1165
65602006,1440
65602007,1451
65602008,1296
65602009,1338
65602010,1422
65602011,1040
65602012,1030
65602013,1711
65602014,1244
65602101,1313
65602102,679
65602103,967
65602104,751
65602105,910
65602106,975
65602107,1703
65602108,1488
65602109,1378
65602110,840
65602111,1594
65602112,920
65602113,1154
65602201,1055
65602202,1149
65602203,1174
65602204,1293
65602205,1395
65602206,837
65602207,809
65602208,1181
65602209,1097
65602210,1165
65602301,1127
65602302,1096
65602303,855
65602304,1364
65602305,1107
65602306,1072
65602307,971
65602308,830
65602309,466
65602310,597
65602311,357
65602312,694
65602313,853
65602314,596
65602315,682
65602316,844
65602317,989
65602401,553
65602402,489
65602403,705
65602404,784
65602405,877
65602406,938
65602407,1042
65602408,899
65602409,645
65602410,575
65602411,765
65602412,475
65602413,562
65602414,633
65602415,491
65602416,836
65602417,1470
65602501,694
65602502,803
65602503,1062
65602504,1434
65602505,706
65602506,825
65602507,819
65602508,1388
65602509,1465
65602510,1506
65602511,864
65602512,912
65602513,1602
65602514,1189
65680101,549
65680102,1056
65680103,1039
65680201,918
65680202,613
65680203,946
65680204,765
65680205,827
65680206,952
65680207,975
65680208,1103
65680209,1344
65680210,674
65680211,1044
65680212,819
65680301,982
65680302,1088
65680303,1020
65680304,844
65680305,774
65680306,758
65680307,685
65680308,943
65680309,981
65680310,960
65680311,1214
65680312,988
65680313,1291
65680314,2965
65680315,2083
65680316,1462
65680401,696
65680402,639
65680403,667
65680404,813
65680405,955
65680406,552
65680407,787
65680408,942
65680409,1082
65680410,831
65680411,976
65680501,815
65680502,1260
65680503,695
65680504,647
65680505,1042
65680506,843
65680507,896
65680508,1065
65680509,647
65680510,631
65680601,1242
65680602,846
65680603,808
65680604,872
65680605,864
65680606,871
65680607,1014
65680608,774
65680609,1023
65680610,479
65680611,365
65680701,863
65680702,862
65680703,646
65680704,725
65680705,813
65680706,1101
65680707,833
65680708,804
65680801,1003
65680802,954
65680803,864
65680804,1076
65680805,1181
65680806,1105
65680807,990
65680808,1031
65680901,569
65680902,731
65680903,1184
65680904,689
65680905,626
65680906,774
65680907,1084
65680908,485
65680909,728
65680910,1060
65680911,615
65680912,599
65681001,1046
65681002,510
65681003,511
65681004,865
65681005,866
65681006,651
65681007,606
65681008,1056
65681009,919
65681010,660
65681011,629
65681012,941
65681013,1000
65681014,679
65681015,710
65681016,788
65681017,863
65681101,758
65681102,1054
65681103,672
65681104,489
65681105,619
65681106,810
65681107,845
65681108,994
65681109,579
65681110,581
65681111,721
65681112,877
65681201,730
65681202,897
65681203,923
65681204,791
65681205,1013
65681206,1112
65681207,1104
65681208,630
65681209,663
65681210,799
65681301,607
65681302,607
65681303,755
65681304,867
65681305,904
65681306,1136
65681307,1236
65681308,1096
65681309,1134
65681310,1288
65681401,731
65681402,865
65681403,1251
65681404,590
65681405,598
65681406,569
65681407,856
65681408,677
65681409,875
65681410,917
65681501,791
65681502,1025
65681503,865
65681504,1300
65681505,902
65681506,900
65681507,1001
65681508,1170
65681509,594
65681510,878
65681601,1145
65681602,1103
65681603,824
65681604,1315
65681605,934
65681606,1042
65681607,724
65681608,626
65681609,1257
65681610,1087
65681611,901
65681612,1033
65681701,1183
65681702,1181
65681703,791
65681704,661
65681705,1195
65681706,1263
65681707,1097
65681708,1079
65681709,731
65681710,804
65681711,875
65681712,801
65681801,527
65681802,313
65681803,422
65681804,452
65681805,618
65681806,408
65681807,918
65681808,710
65681809,996
65681810,931
65681811,852
65681812,860
65681813,750
65681814,629
65681901,718
65681902,1085
65681903,1201
65681904,699
65681905,774
65681906,1247
65681907,1066
65681908,1108
65681909,1131
65681910,651
65681911,1317
65682001,1016
65682002,580
65682003,710
65682004,766
65682005,596
65682006,519
65682007,623
65682008,988
65682009,1210
65682010,884
65682011,1208
65682012,1111
65682013,747
65682014,731
65682101,361
65682102,322
65682103,321
65682104,531
65682105,282
65682106,219
65682107,67
65682108,277
65682109,363
65682110,356
65682111,274
65682112,474
65682113,896
65682201,528
65682202,372
65682203,400
65682204,543
65682205,360
65682206,665
65682207,419
65682208,555
65682209,511
65682210,511
65682211,386
65682212,496
65682213,777
65682214,1057
65682215,456
65682216,632
65682217,583
65682218,357
65682301,705
65682302,675
65682303,757
65682304,632
65682305,544
65682306,1035
65682307,1026
65682308,1208
65682309,913
65682310,741
65682311,740
65682401,1097
65682402,931
65682403,506
65682404,1125
65682405,1026
65682406,746
65682407,792
65682408,1299
65682409,742
65682410,735
65682501,503
65682502,987
65682503,1021
65682504,1223
65682505,680
65682506,1494
65682507,1526
65682508,1347
65682509,1142
65682510,1163
65682511,1431
65682512,1311
65682601,649
65682602,1029
65682603,1063
65682604,626
65682605,505
65682606,651
65682607,1309
65682608,685
65682609,669
65682610,1179
65682611,1169
65682612,1102
65682701,53
65682702,1385
65682703,1106
65682704,1090
65682705,838
65682706,983
65682707,1193
65682708,871
65682709,1018
65682710,850
65682711,1013
65682801,1449
65682802,1186
65682803,1738
65682804,879
65682805,1547
65682806,1320
65682807,810
65682808,1039
65682809,1296
65682810,1445
65682901,1140
65682902,1029
65682903,907
65682904,1027
65682905,913
65682906,912
65682907,1155
65682908,1087
65682909,1138
65682910,1113
65682911,2138
65682912,1292
65682913,1074
65682914,1043
65683001,1287
65683002,1416
65683003,1463
65683004,1508
65683005,905
65683006,963
65683007,1485
65683008,1259
65683009,1064
65683010,1457
65683011,1383
65683101,1328
65683102,1262
65683103,1180
65683104,1613
65683105,1277
65683106,1247
65683107,1243
65683108,697
65683109,1148
65683110,1053
65683111,698
65683112,1340
66580101,5
66580102,1114
66580103,959
66580104,680
66580105,849
66580106,930
66580107,689
66580108,690
66580109,927
66580110,1776
66580111,9
66580112,116
66580113,79
66580201,371
66580202,861
66580203,981
66580204,1166
66580205,793
66580206,1416
66580207,1184
66580208,1185
66580209,929
66580210,921
66580211,1615
66580212,922
66580301,1190
66580302,1369
66580303,1177
66580304,940
66580305,1275
66580306,958
66580307,1137
66580308,1507
66580309,1283
66580310,877
66580311,746
66580401,551
66580402,1122
66580403,1169
66580404,974
66580405,938
66580406,912
66580407,1040
66580408,1238
66580409,917
66580410,886
66580411,1071
66580412,1210
66580413,673
66580414,646
66580415,909
66580501,671
66580502,497
66580503,891
66580504,630
66580505,749
66580506,984
66580507,1232
66580508,979
66580509,1091
66580510,507
66580511,1112
66580512,823
66580513,878
66580514,872
66580601,629
66580602,715
66580603,828
66580604,817
66580605,873
66580606,538
66580607,738
66580608,492
66580609,1205
66580610,1071
66580611,1020
66580612,784
66580701,718
66580702,861
66580703,767
66580704,827
66580705,700
66580706,886
66580707,913
66580708,1400
66580709,1214
66580710,1911
66580711,865
66580801,428
66580802,380
66580803,349
66580804,786
66580805,685
66580806,469
66580807,520
66580808,398
66580809,562
66580810,344
66580811,575
66580812,390
66580813,266
66580814,376
66580815,312
66580901,1021
66580902,961
66580903,716
66580904,136
66580905,378
66580906,582
66580907,414
66580908,377
66580909,410
66580910,665
66580911,423
66580912,493
66580913,582
66581001,1218
66581002,1459
66581003,835
66581004,701
66581005,1009
66581006,631
66581007,1016
66581008,781
66581009,681
